IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
9,Bayern,SK München,A35-A59,W,3,0,575697,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,W,42,0,575698,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,8,0,575699,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,W,12,0,575700,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,7,0,575701,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,W,13,0,575702,2020-03-29T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A60-A79,M,1,0,575703,2020-02-24T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A60-A79,M,1,0,575704,2020-03-02T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A60-A79,M,1,0,575705,2020-03-06T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A60-A79,M,2,0,575706,2020-03-09T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A60-A79,M,3,0,575707,2020-03-11T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A60-A79,M,2,0,575708,2020-03-12T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A60-A79,M,1,0,575709,2020-03-13T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A60-A79,M,3,0,575710,2020-03-14T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A60-A79,M,4,0,575711,2020-03-16T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A60-A79,M,8,0,575712,2020-03-17T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
